timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp
2025-07-02T17:57:50.911565,67.0,1744.0,29.0,89.0,10.5,51.0,26.0,67.84,-5.8366529,-35.2111032,0.6029912829399109,-3.7902309894561768,11.22054386138916,cautious,False,0.084925999999541,gasolina,[0. 1.],47.63616700006423,0.0001109999629989,True,Cidade,[0.6 0.4],161.7014720000043,11422.50127115091,2.434999999999999,11422.50127115091,57.68940035934803,A,28.5,2085.12,63.1
2025-07-02T17:57:54.595311,67.0,1744.0,29.0,89.0,10.5,51.0,26.0,67.84,-5.8366529,-35.2111032,0.3367897868156433,-2.217548370361328,8.646464347839355,cautious,False,0.2254620000030627,gasolina,[0. 1.],57.623336999995445,0.0001299999894399,True,Rodovia,[0.45 0.55],179.6067589999666,11422.50127115091,2.45361111111111,11422.50127115091,57.3995038751302,A,28.5,2085.12,65.3
2025-07-02T17:57:58.000400,68.0,1452.0,28.0,89.0,10.5,51.0,26.0,67.84,-5.8366529,-35.2111032,0.0795613527297973,-2.651247501373291,9.046066284179688,cautious,False,0.1447590000225318,gasolina,[0.01 0.99],41.51250999996137,0.0001110000766857,True,Cidade,[0.69 0.31],154.95337099991957,13924.358278322525,2.472499999999999,13924.358278322525,69.62179139161262,A,28.5,1944.96,63.1
2025-07-02T17:58:01.469592,68.0,1452.0,28.0,89.0,10.5,51.0,15.0,67.84,-5.8366529,-35.2111032,0.116051897406578,-3.2793633937835693,9.126225471496582,cautious,False,0.3162030000112281,gasolina,[0.01 0.99],42.723860000023706,0.0001109999629989,True,Cidade,[0.65 0.35],165.09222699994552,13924.358278322525,2.4913888888888875,13924.358278322525,69.27541432001256,A,28.5,1416.96,60.9
2025-07-02T17:58:05.379663,68.0,1452.0,28.0,89.0,-4.0,51.0,15.0,67.84,-5.8366529,-35.2111032,0.1627119332551956,-3.160320520401001,8.6303129196167,cautious,False,0.6459070000346401,gasolina,[0. 1.],229.6044229999552,0.0001290000000153,True,Cidade,[0.58 0.42],293.161251000015,46746.05993436849,2.5102777777777763,46746.05993436849,231.4161382889529,A,28.5,1416.96,67.5
2025-07-02T17:58:08.814623,68.0,1452.0,28.0,89.0,-4.0,51.0,15.0,67.84,-5.8360328,-35.2113582,0.6909275650978088,-3.078366279602051,8.440083503723145,cautious,False,0.0911479999103903,gasolina,[0. 1.],46.79842699999881,0.0001299999894399,True,Cidade,[0.55 0.45],162.10054599991963,46746.05993436849,2.529166666666665,46746.05993436849,230.27615731216005,A,28.5,1416.96,63.7
2025-07-02T17:58:12.282560,64.0,1306.0,6.0,89.0,-4.0,51.0,15.0,67.84,-5.8360328,-35.2113582,1.0923235416412354,-2.734398126602173,9.06580638885498,cautious,False,0.1721849999967162,gasolina,[0.01 0.99],44.90776400007235,0.0001110000766857,True,Cidade,[0.86 0.14],180.79620200001045,48914.713286877246,2.546944444444443,48914.713286877246,239.7780063082218,A,28.5,982.1,60.9
2025-07-02T17:58:15.862761,64.0,1306.0,6.0,88.0,-4.0,51.0,13.0,67.84,-5.8360328,-35.2113582,1.1982059478759766,-3.188436269760132,9.306285858154297,cautious,False,0.1274439999860988,gasolina,[0.01 0.99],41.89026799997464,0.0001110000766857,True,Cidade,[0.83 0.17],164.1612459999351,48914.713286877246,2.564722222222221,48914.713286877246,238.60835749696216,A,28.5,912.1,65.9
2025-07-02T17:58:19.323793,64.0,1306.0,6.0,88.0,-7.0,51.0,13.0,67.84,-5.8360328,-35.2113582,0.7100701332092285,-3.1507492065429688,9.110074043273926,cautious,False,0.0932959999317972,gasolina,[0.01 0.99],43.42309899993779,0.0001110000766857,True,Cidade,[0.84 0.16],168.0743879999227,50726.36933453937,2.5824999999999987,50726.36933453937,246.24451133271535,A,28.5,912.1,62.6
2025-07-02T17:58:22.737860,64.0,1306.0,6.0,88.0,-7.0,51.0,13.0,67.84,-5.8360328,-35.2113582,0.2075773626565933,-3.0789644718170166,8.282156944274902,cautious,False,0.0883330000078785,gasolina,[0.01 0.99],49.089201999890975,0.0001109999629989,True,Cidade,[0.8 0.2],166.97120499998164,50726.36933453937,2.600277777777777,50726.36933453937,245.05492432144624,A,28.5,912.1,60.9
