timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp
2025-07-02T20:45:31.059283,12.0,2008.0,46.0,89.0,13.0,52.0,89.0,63.92,-5.8381881,-35.2094833,-0.363709032535553,0.3302095234394073,9.960722923278809,cautious,False,0.0985919996310258,etanol,[0.96 0.04],48.51311899983557,0.0001289990905206,True,Rodovia,[0.41 0.59],152.5600079985452,2020.2374370163488,1.8277777777777784,2020.2374370163488,9.806977849593926,A,28.5,3163.3199999999997,63.7
2025-07-02T20:45:34.429797,12.0,2008.0,46.0,89.0,13.0,51.0,89.0,63.92,-5.8381881,-35.2094833,-0.1339980661869049,0.5407779216766357,9.765707015991213,cautious,False,0.1524630006315419,etanol,[0.96 0.04],40.685450001547,0.0001289990905206,True,Rodovia,[0.41 0.59],156.68442499918456,2014.024189478239,1.831111111111112,2014.024189478239,9.729585456416611,A,28.5,3163.3199999999997,63.1
2025-07-02T20:45:38.272709,12.0,2008.0,46.0,89.0,13.0,51.0,89.0,63.92,-5.8381881,-35.2094833,-0.2470589429140091,0.4420739710330963,9.957731246948242,cautious,False,0.2661109992914134,etanol,[0.96 0.04],143.2798610003374,0.0001110001903725,True,Rodovia,[0.4 0.6],301.07483899882936,2014.024189478239,1.8344444444444457,2014.024189478239,9.682808603260764,A,28.5,3163.3199999999997,67.5
2025-07-02T20:45:41.714198,27.0,2327.0,58.0,90.0,13.0,51.0,89.0,63.92,-5.8382744,-35.2097664,-0.238085851073265,0.3176472187042236,9.93679428100586,normal,False,0.0962030007940484,etanol,[0.99 0.01],43.70700000072247,0.0001120006345445,False,Cidade,[0.58 0.42],149.17829300065932,3910.3400464386264,1.8419444444444455,3910.3400464386264,18.709760987744623,A,28.5,4771.475,64.2
2025-07-02T20:45:45.132596,27.0,2327.0,58.0,90.0,13.0,51.0,89.0,58.82,-5.8382744,-35.2097664,-0.3314059376716614,0.4576273262500763,9.587442398071287,normal,False,0.0999069998215418,etanol,[0.99 0.01],57.17615600042336,0.0001669995981501,False,Cidade,[0.53 0.47],150.12749500056088,3910.3400464386264,1.8494444444444456,3910.3400464386264,18.620666887802983,A,28.5,4771.475,62.6
2025-07-02T20:45:48.756497,27.0,2327.0,58.0,90.0,10.0,50.0,89.0,58.82,-5.8382744,-35.2097664,0.0939182862639427,0.1782652884721756,9.409774780273438,normal,False,0.0895920002221828,etanol,[0.99 0.01],48.85406200082798,0.0001110001903725,False,Cidade,[0.53 0.47],149.8001990003104,3643.2492341772154,1.8569444444444456,3643.2492341772154,17.26658404823325,A,28.5,4771.475,65.3
2025-07-02T20:45:52.219686,27.0,2327.0,58.0,90.0,10.0,50.0,89.0,58.82,-5.8382744,-35.2097664,-0.2841476798057556,-0.1118644550442695,10.095916748046877,normal,False,0.0927029996091732,etanol,[0.99 0.01],46.42580800100404,0.0001109983713831,False,Cidade,[0.57 0.43],147.9467030003434,3643.2492341772154,1.8644444444444457,3643.2492341772154,17.185137897062337,A,28.5,4771.475,64.2
2025-07-02T20:45:55.631513,41.0,2284.0,52.0,90.0,10.0,50.0,89.0,58.82,-5.8382744,-35.2097664,-0.5330012440681458,-0.4989035129547119,9.521639823913574,normal,True,0.0982219989964505,etanol,[1. 0.],61.41709099938453,0.0001669995981501,False,Rodovia,[0.48 0.52],147.50794500105258,5636.496719289511,1.8758333333333344,5636.496719289511,26.46242591215733,A,28.5,5200.5599999999995,62.6
2025-07-02T20:45:59.449085,41.0,2284.0,52.0,91.0,10.0,50.0,29.0,55.69,-5.8383278,-35.2102931,0.1962114572525024,-0.8536394834518433,9.340383529663086,cautious,False,0.1313150005444185,etanol,[1. 0.],224.60579899961888,0.0001110001903725,True,Cidade,[0.77 0.23],195.26313900132664,5636.496719289511,1.8872222222222237,5636.496719289511,26.338769716306125,A,28.5,2410.5600000000004,68.1
2025-07-02T20:46:02.846507,41.0,2284.0,52.0,91.0,28.0,50.0,29.0,55.69,-5.8383278,-35.2102931,0.9487541913986206,-1.6893328428268433,9.83091163635254,cautious,False,0.0962400008575059,etanol,[1. 0.],45.12542200063763,0.0001110001903725,True,Rodovia,[0.27 0.73],147.29124100085755,11825.591156156426,1.8986111111111124,11825.591156156426,55.002749563518265,A,28.5,2410.5600000000004,64.2
