,data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
616,2019-05-23,12:10:00,101.0,125,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.07815599,-35.23412006
618,2019-05-24,17:50:00,304.0,32,MOSSORO,Queda de ocupante de veículo,Com Vítimas Fatais,-5.13933087,-37.3456192
622,2019-05-24,17:50:00,304.0,32,MOSSORO,Colisão traseira,Com Vítimas Fatais,-5.13933087,-37.3456192
626,2019-05-24,20:50:00,101.0,84,NATAL,Colisão lateral,Sem Vítimas,-5.774175,-35.257801
628,2019-05-25,14:15:00,101.0,103,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.89034022,-35.24894996
630,2019-05-26,04:20:00,101.0,94,NATAL,Colisão lateral,Sem Vítimas,-5.83176615,-35.21191342
632,2019-05-26,21:30:00,101.0,108,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.92823,-35.264656
636,2019-05-28,08:30:00,101.0,94,NATAL,Colisão lateral,Com Vítimas Feridas,-5.83176615,-35.21191342
638,2019-05-30,17:25:00,101.0,102,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88861,-35.24033
641,2019-05-30,17:25:00,101.0,102,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.88861,-35.24033
644,2019-05-30,17:25:00,101.0,102,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.88861,-35.24033
647,2019-05-31,08:50:00,101.0,106,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.910553,-35.261307
651,2019-05-31,08:20:00,101.0,96,NATAL,Colisão lateral,Com Vítimas Feridas,-5.84949622,-35.20890752
653,2019-05-31,09:20:00,101.0,106,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.910553,-35.261307
655,2019-05-31,10:15:00,226.0,341,PATU,Colisão transversal,Com Vítimas Feridas,-6.11484,-37.65186
657,2019-06-02,17:35:00,101.0,123,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.06166101,-35.24094602
661,2019-06-02,18:10:00,110.0,45,MOSSORO,Colisão frontal,Com Vítimas Feridas,-5.19257993,-37.31114905
663,2019-05-06,17:10:00,406.0,1,MACAU,Colisão com objeto estático,Sem Vítimas,-5.1242197,-36.62337763
665,2019-06-03,12:00:00,101.0,103,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.89034022,-35.24894996
667,2019-06-04,08:10:00,101.0,96,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84949622,-35.20890752
668,2019-06-04,09:00:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
670,2019-06-04,19:50:00,101.0,145,GOIANINHA,Colisão frontal,Sem Vítimas,-6.25289648,-35.21483129
680,2019-06-04,20:41:00,304.0,290,MACAIBA,Colisão lateral,Com Vítimas Feridas,-5.86659018,-35.40283899
686,2019-06-04,21:40:00,101.0,100,PARNAMIRIM,Colisão lateral,Com Vítimas Fatais,-5.88106901,-35.22542396
689,2019-06-06,22:00:00,304.0,242,RIACHUELO,Colisão transversal,Sem Vítimas,-5.81157,-35.821495
691,2019-06-07,07:15:00,101.0,111,SAO JOSE DE MIPIBU,Colisão lateral,Com Vítimas Feridas,-5.955333,-35.264862
693,2019-06-07,16:35:00,101.0,94,NATAL,Colisão traseira,Sem Vítimas,-5.83176615,-35.21191342
696,2019-06-07,19:00:00,101.0,75,EXTREMOZ,Colisão traseira,Sem Vítimas,-5.721906,-35.27672
698,2019-06-07,19:30:00,101.0,149,GOIANINHA,Atropelamento de Pedestre,Com Vítimas Feridas,-6.28708712,-35.20055221
700,2019-06-07,20:05:00,304.0,112,ACU,Saída de leito carroçável,Sem Vítimas,-5.60182065,-36.92122032
706,2019-06-07,20:05:00,304.0,112,ACU,Engavetamento,Sem Vítimas,-5.60182065,-36.92122032
712,2019-05-11,09:05:00,304.0,37,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.17455933,-37.36227171
715,2019-06-08,18:10:00,304.0,209,CAICARA DO RIO DO VENTO,Atropelamento de Animal,Com Vítimas Feridas,-5.74198,-36.086029
716,2019-06-08,19:40:00,101.0,99,NATAL,Colisão lateral,Sem Vítimas,-5.87365,-35.220673
717,2019-06-09,17:30:00,304.0,223,CAICARA DO RIO DO VENTO,Tombamento,Com Vítimas Feridas,-5.75658931,-35.96484091
718,2019-06-11,07:40:00,304.0,296,MACAIBA,Engavetamento,Sem Vítimas,-5.86484905,-35.34931012
721,2019-06-11,07:40:00,304.0,296,MACAIBA,Colisão traseira,Sem Vítimas,-5.86484905,-35.34931012
724,2019-06-11,08:50:00,101.0,94,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.83176615,-35.21191342
726,2019-06-11,08:50:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
728,2019-06-12,06:35:00,101.0,96,NATAL,Colisão traseira,Com Vítimas Feridas,-5.84949622,-35.20890752
736,2019-05-10,06:30:00,406.0,30,GUAMARE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.24027934,-36.39389313
739,2019-05-10,06:30:00,406.0,30,GUAMARE,Tombamento,Com Vítimas Fatais,-5.24027934,-36.39389313
742,2019-05-10,06:30:00,406.0,30,GUAMARE,Colisão transversal,Com Vítimas Fatais,-5.24027934,-36.39389313
745,2019-06-12,23:00:00,101.0,110,PARNAMIRIM,Atropelamento de Animal,Sem Vítimas,-5.946376,-35.264851
747,2019-06-14,16:20:00,101.0,104,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.892745,-35.257225
749,2019-06-16,18:00:00,304.0,296,MACAIBA,Engavetamento,Com Vítimas Feridas,-5.86484905,-35.34931012
753,2019-06-16,22:50:00,101.0,94,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.83176615,-35.21191342
757,2019-06-16,22:50:00,101.0,94,NATAL,Colisão lateral,Com Vítimas Feridas,-5.83176615,-35.21191342
761,2019-06-18,23:45:00,304.0,282,MACAIBA,Atropelamento de Animal,Com Vítimas Feridas,-5.88438109,-35.47231297
762,2019-06-19,07:00:00,304.0,221,CAICARA DO RIO DO VENTO,Capotamento,Com Vítimas Feridas,-5.75922285,-35.98088696
764,2019-06-19,07:00:00,304.0,221,CAICARA DO RIO DO VENTO,Colisão frontal,Com Vítimas Feridas,-5.75922285,-35.98088696
766,2019-06-20,06:50:00,101.0,109,PARNAMIRIM,Colisão com objeto estático,Sem Vítimas,-5.937378,-35.26483
770,2019-06-20,09:30:00,101.0,99,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.87365,-35.220673
772,2019-06-20,09:50:00,101.0,99,NATAL,Danos eventuais,Sem Vítimas,-5.87365,-35.220673
774,2019-06-20,13:00:00,110.0,25,AREIA BRANCA,Colisão frontal,Com Vítimas Feridas,-5.08746204,-37.18713096
777,2019-06-22,21:20:00,101.0,130,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.119429,-35.229355
778,2019-06-23,11:15:00,101.0,103,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.89034022,-35.24894996
780,2019-06-23,14:14:00,304.0,300,NATAL,Colisão lateral,Com Vítimas Feridas,-5.8737673,-35.3150361
784,2019-06-23,16:50:00,304.0,296,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86484905,-35.34931012
786,2019-06-23,16:50:00,304.0,296,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86484905,-35.34931012
788,2019-06-23,17:50:00,226.0,9,MACAIBA,Colisão frontal,Com Vítimas Feridas,-5.83553859,-35.28918711
790,2019-06-24,08:35:00,101.0,108,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.92823,-35.264656
792,2019-04-12,23:15:00,101.0,104,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.892745,-35.257225
793,2019-06-24,13:31:00,101.0,78,NATAL,Colisão frontal,Com Vítimas Feridas,-5.740798,-35.290199
795,2019-06-24,14:00:00,101.0,109,PARNAMIRIM,Colisão frontal,Com Vítimas Feridas,-5.937378,-35.26483
797,2019-06-25,22:00:00,226.0,10,MACAIBA,Atropelamento de Animal,Com Vítimas Feridas,-5.84199104,-35.29535395
798,2019-06-30,19:35:00,101.0,84,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.774175,-35.257801
804,2019-06-30,19:35:00,101.0,84,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.774175,-35.257801
810,2019-06-30,22:40:00,101.0,176,CANGUARETAMA,Saída de leito carroçável,Sem Vítimas,-6.50166475,-35.11200246
812,2019-07-01,08:45:00,101.0,103,NATAL,Colisão traseira,Sem Vítimas,-5.89034022,-35.24894996
816,2019-07-02,13:18:00,101.0,96,NATAL,Colisão traseira,Com Vítimas Feridas,-5.84949622,-35.20890752
818,2019-07-02,16:40:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
824,2019-07-02,23:30:00,101.0,97,NATAL,Colisão transversal,Com Vítimas Feridas,-5.857612,-35.212723
826,2019-07-03,07:00:00,101.0,73,EXTREMOZ,Colisão transversal,Com Vítimas Feridas,-5.706872,-35.266884
828,2019-07-03,07:40:00,101.0,80,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.75852229,-35.28806121
830,2019-07-05,07:00:00,406.0,158,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Fatais,-5.69942776,-35.38322468
832,2019-07-05,07:00:00,406.0,158,CEARA-MIRIM,Colisão frontal,Com Vítimas Fatais,-5.69942776,-35.38322468
834,2019-07-05,17:30:00,226.0,3,NATAL,Colisão transversal,Com Vítimas Feridas,-5.82085671,-35.25187091
836,2019-07-05,19:35:00,101.0,94,NATAL,Colisão lateral,Com Vítimas Feridas,-5.83176615,-35.21191342
839,2019-07-05,22:50:00,226.0,111,SANTA CRUZ,Colisão traseira,Com Vítimas Feridas,-6.22841881,-36.0177456
841,2019-07-06,22:30:00,101.0,101,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.88681084,-35.23143404
844,2019-07-08,02:20:00,101.0,76,NATAL,Saída de leito carroçável,Com Vítimas Feridas,-5.72652309,-35.28574169
845,2019-07-08,15:15:00,101.0,107,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.919193,-35.264118
847,2019-07-08,18:00:00,101.0,81,NATAL,Colisão lateral,Com Vítimas Feridas,-5.76469466,-35.28295988
853,2019-07-09,07:15:00,226.0,1,NATAL,Colisão traseira,Com Vítimas Feridas,-5.80642132,-35.24167278
859,2019-07-09,11:45:00,226.0,40,MACAIBA,Atropelamento de Animal,Sem Vítimas,-5.92839425,-35.54055377
861,2019-07-09,14:00:00,101.0,104,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.892745,-35.257225
863,2019-07-11,07:15:00,304.0,299,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87095859,-35.32359587
865,2019-07-11,07:15:00,304.0,299,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.87095859,-35.32359587
867,2019-07-11,11:40:00,101.0,94,NATAL,Colisão lateral,Com Vítimas Feridas,-5.83176615,-35.21191342
869,2019-07-11,13:20:00,101.0,60,CEARA-MIRIM,Capotamento,Com Vítimas Feridas,-5.59753509,-35.26885986
871,2019-07-12,17:25:00,101.0,105,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.90165196,-35.25928517
873,2019-07-13,16:00:00,304.0,43,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.218062,-37.364846
876,2019-07-13,16:00:00,304.0,43,MOSSORO,Derramamento de carga,Com Vítimas Feridas,-5.218062,-37.364846
879,2019-07-13,16:00:00,304.0,43,MOSSORO,Colisão com objeto estático,Com Vítimas Feridas,-5.218062,-37.364846
882,2019-07-14,06:10:00,427.0,1,CURRAIS NOVOS,Colisão traseira,Sem Vítimas,-6.27437411,-36.52358233
886,2019-07-14,15:30:00,406.0,150,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.672193,-35.404501
889,2019-07-14,21:20:00,406.0,118,POCO BRANCO,Atropelamento de Animal,Com Vítimas Feridas,-5.57828858,-35.68485087
890,2019-06-09,21:00:00,101.0,99,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87365,-35.220673
893,2019-06-02,00:01:00,110.0,49,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.21749782,-37.32858365
895,2019-07-16,09:50:00,101.0,85,NATAL,Colisão traseira,Com Vítimas Feridas,-5.777664,-35.249371
898,2019-07-16,16:55:00,101.0,104,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.892745,-35.257225
901,2019-07-16,16:55:00,101.0,104,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.892745,-35.257225
904,2019-07-17,18:25:00,304.0,305,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Fatais,-5.8876927,-35.2721949
906,2019-07-18,16:00:00,101.0,108,PARNAMIRIM,Colisão lateral,Sem Vítimas,-5.92823,-35.264656
907,2019-07-19,18:10:00,101.0,105,PARNAMIRIM,Engavetamento,Sem Vítimas,-5.90165196,-35.25928517
910,2019-07-19,20:30:00,304.0,37,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.17455933,-37.36227171
916,2019-06-21,10:30:00,226.0,4,NATAL,Tombamento,Com Vítimas Feridas,-5.81613562,-35.24908846
919,2019-07-20,11:46:00,304.0,45,MOSSORO,Capotamento,Com Vítimas Feridas,-5.2250698,-37.3490001
920,2019-07-20,11:46:00,304.0,45,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.2250698,-37.3490001
921,2019-07-20,15:30:00,226.0,282,AUGUSTO SEVERO,Tombamento,Com Vítimas Feridas,-5.86662434,-37.23973632
923,2019-07-20,15:30:00,226.0,282,AUGUSTO SEVERO,Colisão transversal,Com Vítimas Feridas,-5.86662434,-37.23973632
925,2019-07-21,16:35:00,101.0,116,SAO JOSE DE MIPIBU,Tombamento,Com Vítimas Feridas,-5.99923408,-35.26039018
927,2019-07-21,16:35:00,101.0,116,SAO JOSE DE MIPIBU,Colisão lateral,Com Vítimas Feridas,-5.99923408,-35.26039018
929,2019-07-22,16:00:00,101.0,84,NATAL,Colisão traseira,Com Vítimas Feridas,-5.774175,-35.257801
932,2019-07-22,16:00:00,405.0,3,MOSSORO,Colisão transversal,Sem Vítimas,-5.19390626,-37.38187378
934,2019-07-24,17:25:00,101.0,106,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.910553,-35.261307
938,2019-07-25,08:50:00,101.0,96,NATAL,Tombamento,Com Vítimas Feridas,-5.84949622,-35.20890752
939,2019-07-25,08:50:00,101.0,96,NATAL,Colisão com objeto estático,Com Vítimas Feridas,-5.84949622,-35.20890752
940,2019-07-25,18:25:00,101.0,113,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.973247,-35.26489
943,2019-07-25,18:25:00,101.0,113,SAO JOSE DE MIPIBU,Colisão transversal,Com Vítimas Feridas,-5.973247,-35.26489
946,2019-07-25,20:20:00,101.0,95,NATAL,Tombamento,Com Vítimas Feridas,-5.840768,-35.210358
948,2019-07-26,08:45:00,101.0,119,SAO JOSE DE MIPIBU,Colisão lateral,Com Vítimas Feridas,-6.02496757,-35.2509784
951,2019-07-26,10:20:00,304.0,137,ANGICOS,Colisão frontal,Com Vítimas Feridas,-5.66305159,-36.70825497
955,2019-07-26,15:02:00,304.0,301,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87657067,-35.30647289
957,2019-07-26,18:00:00,406.0,68,JANDAIRA,Tombamento,Com Vítimas Feridas,-5.37791581,-36.08016391
959,2019-07-26,18:00:00,406.0,68,JANDAIRA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.37791581,-36.08016391
961,2019-07-26,18:00:00,406.0,68,JANDAIRA,Atropelamento de Pedestre,Com Vítimas Feridas,-5.37791581,-36.08016391
963,2019-07-26,19:00:00,304.0,69,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.3941491,-37.22978817
965,2019-07-27,03:30:00,304.0,249,SANTA MARIA,Colisão transversal,Com Vítimas Fatais,-5.82888181,-35.76257697
966,2019-07-27,23:40:00,101.0,85,NATAL,Colisão frontal,Sem Vítimas,-5.777664,-35.249371
969,2019-07-28,19:00:00,304.0,154,ANGICOS,Saída de leito carroçável,Com Vítimas Feridas,-5.69541883,-36.56208098
970,2019-07-29,06:47:00,101.0,97,NATAL,Colisão traseira,Sem Vítimas,-5.857612,-35.212723
974,2019-07-30,19:00:00,101.0,77,NATAL,Colisão transversal,Com Vítimas Feridas,-5.73180495,-35.29112135
976,2019-07-31,14:25:00,101.0,148,GOIANINHA,Colisão traseira,Com Vítimas Feridas,-6.279491,-35.204899
978,2019-08-01,11:20:00,405.0,150,PAU DOS FERROS,Colisão transversal,Sem Vítimas,-6.10581398,-38.20595589
980,2019-08-02,07:30:00,101.0,97,NATAL,Colisão lateral,Com Vítimas Feridas,-5.857612,-35.212723
982,2019-08-02,07:46:00,304.0,199,LAJES,Capotamento,Com Vítimas Feridas,-5.72306717,-36.17379706
996,2019-08-02,07:46:00,304.0,199,LAJES,Colisão frontal,Com Vítimas Feridas,-5.72306717,-36.17379706
1010,2019-08-02,19:00:00,304.0,231,RIACHUELO,Saída de leito carroçável,Com Vítimas Feridas,-5.75251767,-35.89627591
1015,2019-08-03,19:25:00,304.0,135,ANGICOS,Colisão traseira,Com Vítimas Feridas,-5.66173289,-36.72625899
1017,2019-08-04,16:30:00,406.0,168,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.75269453,-35.31535484
1019,2019-08-04,19:25:00,406.0,166,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Com Vítimas Feridas,-5.7466896,-35.33149685
1020,2019-08-04,19:25:00,304.0,283,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88178314,-35.46369696
1022,2019-08-04,21:30:00,101.0,84,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.774175,-35.257801
1024,2019-08-06,05:30:00,304.0,117,ACU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.62191396,-36.88051498
1029,2019-08-06,05:30:00,304.0,117,ACU,Colisão frontal,Com Vítimas Feridas,-5.62191396,-36.88051498
1034,2019-08-06,16:00:00,226.0,134,CAMPO REDONDO,Capotamento,Com Vítimas Feridas,-6.2153378,-36.17479205
1046,2019-08-06,16:00:00,226.0,134,CAMPO REDONDO,Saída de leito carroçável,Com Vítimas Feridas,-6.2153378,-36.17479205
1058,2019-08-06,16:00:00,226.0,134,CAMPO REDONDO,Colisão traseira,Com Vítimas Feridas,-6.2153378,-36.17479205
1070,2019-08-06,17:50:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.756651,-35.304758
1073,2019-08-07,08:00:00,101.0,148,GOIANINHA,Colisão transversal,Sem Vítimas,-6.279491,-35.204899
1075,2019-08-07,09:00:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
1077,2019-08-07,14:20:00,101.0,94,NATAL,Colisão lateral,Sem Vítimas,-5.83176615,-35.21191342
1078,2019-08-08,08:40:00,101.0,95,NATAL,Colisão traseira,Sem Vítimas,-5.840768,-35.210358
1080,2019-07-22,17:40:00,304.0,46,MOSSORO,Tombamento,Com Vítimas Feridas,-5.22581264,-37.34373721
1088,2019-07-17,07:30:00,101.0,148,GOIANINHA,Colisão transversal,Com Vítimas Feridas,-6.279491,-35.204899
1092,2019-08-08,15:25:00,101.0,83,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.771044,-35.266171
1094,2019-08-08,16:09:00,304.0,295,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86605927,-35.35822096
1096,2019-08-09,18:50:00,226.0,327,MESSIAS TARGINO,Tombamento,Com Vítimas Feridas,-6.07944025,-37.54585994
1097,2019-08-09,18:20:00,101.0,96,NATAL,Colisão transversal,Sem Vítimas,-5.84949622,-35.20890752
1101,2019-08-11,20:25:00,101.0,161,CANGUARETAMA,Atropelamento de Animal,Com Vítimas Feridas,-6.37832592,-35.14846487
1103,2019-08-11,23:00:00,406.0,110,JOAO CAMARA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.55679765,-35.75381389
1105,2019-08-11,23:00:00,406.0,110,JOAO CAMARA,Tombamento,Com Vítimas Feridas,-5.55679765,-35.75381389
1107,2019-08-11,23:00:00,406.0,110,JOAO CAMARA,Colisão frontal,Com Vítimas Feridas,-5.55679765,-35.75381389
1109,2019-08-12,07:00:00,101.0,102,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.88861,-35.24033
1111,2019-08-12,12:45:00,406.0,152,CEARA-MIRIM,Colisão transversal,Com Vítimas Feridas,-5.65651272,-35.41672366
1113,2019-08-12,16:25:00,101.0,149,GOIANINHA,Atropelamento de Pedestre,Com Vítimas Feridas,-6.28708712,-35.20055221
1115,2019-08-12,17:20:00,101.0,117,SAO JOSE DE MIPIBU,Tombamento,Com Vítimas Feridas,-6.00757562,-35.25696507
1117,2019-08-12,18:00:00,101.0,109,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.937378,-35.26483
1121,2019-08-12,18:00:00,101.0,109,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.937378,-35.26483
1125,2019-08-13,17:55:00,406.0,153,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.66365202,-35.41112203
1127,2019-08-14,06:00:00,304.0,30,MOSSORO,Colisão lateral,Com Vítimas Feridas,-5.11703801,-37.34100094
1130,2019-08-14,07:00:00,406.0,168,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.75269453,-35.31535484
1133,2019-08-01,11:50:00,226.0,80,TANGARA,Colisão frontal,Com Vítimas Feridas,-6.18392073,-35.77550021
1143,2019-08-14,18:10:00,304.0,283,MACAIBA,Atropelamento de Pedestre,Com Vítimas Fatais,-5.88178314,-35.46369696
1146,2019-08-15,14:45:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
1148,2019-08-15,17:35:00,226.0,2,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.81148191,-35.2454192
1149,2019-08-15,21:40:00,226.0,2,NATAL,Colisão transversal,Com Vítimas Fatais,-5.81148191,-35.2454192
1151,2019-08-16,07:40:00,101.0,97,NATAL,Colisão traseira,Sem Vítimas,-5.857612,-35.212723
1155,2019-08-16,22:15:00,304.0,254,SANTA MARIA,Colisão transversal,Com Vítimas Fatais,-5.83683576,-35.71822196
1158,2019-08-17,11:20:00,101.0,85,NATAL,Engavetamento,Sem Vítimas,-5.777664,-35.249371
1159,2019-08-18,10:30:00,101.0,94,NATAL,Colisão com objeto estático,Sem Vítimas,-5.83176615,-35.21191342
1161,2019-08-18,10:30:00,101.0,94,NATAL,Colisão lateral,Sem Vítimas,-5.83176615,-35.21191342
1163,2019-08-18,14:10:00,304.0,5,MOSSORO,Colisão transversal,Com Vítimas Feridas,-4.91815295,-37.42282892
1168,2019-08-19,05:45:00,406.0,88,JOAO CAMARA,Atropelamento de Animal,Com Vítimas Fatais,-5.46925663,-35.92600272
1169,2019-08-18,23:39:00,405.0,72,APODI,Colisão frontal,Com Vítimas Fatais,-5.62112166,-37.79091547
1171,2019-08-17,07:30:00,406.0,136,TAIPU,Colisão traseira,Com Vítimas Feridas,-5.6556939,-35.557435
1173,2019-08-19,17:10:00,304.0,221,CAICARA DO RIO DO VENTO,Colisão traseira,Sem Vítimas,-5.75922285,-35.98088696
1175,2019-08-20,13:50:00,101.0,98,NATAL,Colisão lateral,Com Vítimas Feridas,-5.865723,-35.216537
1178,2019-08-20,17:45:00,101.0,110,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.946376,-35.264851
1180,2019-08-20,18:50:00,101.0,99,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
1182,2019-08-21,05:45:00,101.0,81,NATAL,Colisão lateral,Com Vítimas Feridas,-5.76469466,-35.28295988
1184,2019-08-22,11:20:00,101.0,119,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.02496757,-35.2509784
1186,2019-08-23,17:30:00,405.0,151,PAU DOS FERROS,Colisão transversal,Com Vítimas Feridas,-6.11489502,-38.20651128
1188,2019-08-24,22:40:00,101.0,99,NATAL,Colisão traseira,Sem Vítimas,-5.87365,-35.220673
1190,2019-08-25,08:10:00,101.0,77,EXTREMOZ,Colisão traseira,Com Vítimas Feridas,-5.73180495,-35.29112135
1193,2019-08-27,13:45:00,101.0,94,NATAL,Colisão transversal,Sem Vítimas,-5.83176615,-35.21191342
1195,2019-08-27,08:55:00,101.0,94,NATAL,Engavetamento,Com Vítimas Feridas,-5.83176615,-35.21191342
1209,2019-08-27,20:05:00,101.0,118,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.016059,-35.253475
